2018-09-29 08:56:38.833 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper -Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@4188c3f4, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@79f8e9c8, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@44bc8807, org.springframework.test.context.support.DirtiesContextTestExecutionListener@3586a6d2, org.springframework.test.context.transaction.TransactionalTestExecutionListener@1b324072, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@250a51, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@7fc84be9, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@36efef89, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@4257278c, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@67e57a5a, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@ac3e000, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@41a72585]
2018-09-29 08:58:26.255 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper -Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.whty.wfd.AppTest], using SpringBootContextLoader
2018-09-29 08:58:26.265 [main] INFO  o.s.t.c.s.AbstractContextLoader -Could not detect default resource locations for test class [com.whty.wfd.AppTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2018-09-29 08:58:26.395 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper -Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-09-29 08:58:26.415 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper -Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@250a51, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@7fc84be9, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@36efef89, org.springframework.test.context.support.DirtiesContextTestExecutionListener@4257278c, org.springframework.test.context.transaction.TransactionalTestExecutionListener@67e57a5a, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@ac3e000, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@41a72585, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@4490606f, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@62ab3a93, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@5792bb80, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@6253fd6a, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@78226c94]
2018-09-29 08:59:28.433 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper -Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.whty.wfd.AppTest], using SpringBootContextLoader
2018-09-29 08:59:28.443 [main] INFO  o.s.t.c.s.AbstractContextLoader -Could not detect default resource locations for test class [com.whty.wfd.AppTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2018-09-29 08:59:28.583 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper -Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-09-29 08:59:28.603 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper -Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@3586a6d2, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@1b324072, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@250a51, org.springframework.test.context.support.DirtiesContextTestExecutionListener@7fc84be9, org.springframework.test.context.transaction.TransactionalTestExecutionListener@36efef89, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@4257278c, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@67e57a5a, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@ac3e000, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@41a72585, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@4490606f, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@62ab3a93, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@5792bb80]
2018-09-29 09:00:54.362 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper -Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.whty.wfd.AppTest], using SpringBootContextLoader
